 l	b	Vlsr	...
 35.20   -0.10    13.00      3.80   0.90     0.232  knear  srby87   0.9    7.8     0.23   0.9    7.3     0.23    1.1   7.6    0.35 
 35.75    0.15    82.00    273.00  10.20    16.653  kfar   srby87   8.3    5.2    11.03   7.9    4.9     9.99    8.6   5.3   11.84 
 35.80   -0.20    29.00      7.70   2.00     0.470  knear  srby87   2.0    7.0     0.47   1.9    6.5     0.42    2.0   6.9    0.47 
 35.95   -0.50    58.00      6.20   4.10     0.378  knear  srby87   3.8    5.9     0.32   3.6    5.5     0.29    3.6   6.0    0.29 
 36.10    0.65    77.00    101.00   5.60     6.161  knear  srby87   5.1    5.3     5.11   4.7    5.0     4.34    4.7   5.5    4.34 
 36.30   -0.10    57.00  -100000     12.10    42.658  kfar   dect86  10.0    5.9    29.14   9.4    5.6    25.74   10.0   5.9   29.14 
 36.40   -0.10    52.00     60.60   3.60     3.697  knear  srby87   3.4    6.1     3.30   3.2    5.7     2.92    3.3   6.2    3.11 
 36.50   -0.15    77.00    107.00   5.90     6.527  knear  srby87   5.1    5.3     4.88   4.8    5.0     4.32    4.8   5.5    4.32 
 36.90   -0.05    80.00     36.50   5.90     2.226  knear  srby87   5.5    5.3     1.93   5.1    5.0     1.66    5.0   5.4    1.60 
 37.35    0.25    88.00    199.00   8.60    12.139  ktan   srby87   6.8    5.2     7.59   6.4    4.9     6.72  -100000  -100000 -100000  
 37.45    0.10    41.00      4.00   3.00     0.244  knear  srby87   2.7    6.5     0.20   2.6    6.1     0.18    2.7   6.6    0.20 
 37.75   -0.20    60.00    137.00  11.60     8.357  kfar   srby87   9.5    5.9     5.61   8.9    5.5     4.92    9.5   5.9    5.61 
 38.25   -0.15    65.00     32.70  11.10     1.995  kfar   srby87   9.0    5.8     1.31   8.5    5.4     1.17    9.1   5.8    1.34 
 38.90    0.40    32.00  -100000      2.20     5.754  knear  dect86   2.2    6.9     5.75   2.1    6.5     5.24    2.2   6.9    5.75 
 38.95   -0.45    42.00     16.30   2.90     0.994  knear  srby87   2.8    6.5     0.93   2.7    6.1     0.86    2.8   6.6    0.93 
 39.85   -0.20    57.00   1718.00  11.30   104.798  kfar   srby87   9.2    6.1    69.47   8.6    5.7    60.70    9.2   6.1   69.47 
 40.30   -0.45    74.00     14.70   5.70     0.897  knear  srby87   5.5    5.6     0.84   5.1    5.3     0.72    5.0   5.7    0.69 
 41.00   -0.20    38.00     16.10   2.70     0.982  knear  srby87   2.6    6.8     0.91   2.5    6.3     0.84    2.6   6.8    0.91 
 41.15   -0.20    60.00    464.00  10.70    28.304  kfar   srby87   8.6    6.0    18.28   8.1    5.7    16.22    8.6   6.0   18.28 
 41.90   -0.40    59.00     84.30  10.60     5.142  kfar   srby87   8.5    6.1     3.31   8.0    5.7     2.93    8.5   6.1    3.31 
 42.15   -0.60    67.00     50.30   5.40     3.068  knear  srby87   5.0    5.8     2.63   4.7    5.5     2.32    4.7   5.9    2.32 
 42.35   -0.05    58.00     80.20  10.50     4.892  kfar   srby87   8.4    6.1     3.13   7.9    5.8     2.77    8.5   6.1    3.21 
 42.75   -0.35    59.00     39.80   4.60     2.428  knear  srby87   4.3    6.1     2.12   4.0    5.7     1.84    4.1   6.2    1.93 
 43.10    0.05    12.00    102.00  13.80     6.222  kfar   srby87  11.7    8.0     4.47  10.8    7.4     3.81   11.2   7.7    4.10 
 43.20   -0.50    57.00      7.50   4.40     0.457  knear  srby87   4.1    6.2     0.40   3.9    5.8     0.36    4.0   6.2    0.38 
 44.35   -0.20    64.00    426.00   9.20    25.986  kfar   srby87   7.0    6.0    15.04   6.5    5.7    12.97    7.2   6.0   15.92 
 45.45    0.05    58.00    289.00   9.50    17.629  kfar   srby87   7.4    6.2    10.70   6.9    5.8     9.30    7.4   6.2   10.70 
 46.00    0.20    25.00  -100000      1.80     0.513  knear  dect86   1.7    7.4     0.46   1.7    6.9     0.46    1.9   7.3    0.57 
 46.30   -0.20    59.00     46.50   9.10     2.836  kfar   srby87   6.8    6.2     1.58   6.3    5.8     1.36    6.9   6.2    1.63 
 47.05    0.25    55.00     41.80   9.30     2.550  kfar   srby87   7.1    6.4     1.49   6.6    6.0     1.28    7.1   6.4    1.49 
 48.60    0.25    10.00     36.50  12.50     2.226  kfar   srby87  10.6    8.1     1.60   9.9    7.5     1.40   10.2   7.8    1.48 
 48.60    0.00    20.00     63.40  11.80     3.867  kfar   srby87   9.9    7.7     2.72   9.2    7.1     2.35    9.5   7.5    2.51 
 48.85    0.15    51.00     38.70   6.60     2.361  ktan   srby87  -100000 -100000  -100000    -100000 -100000  -100000    -100000  -100000 -100000  
 49.50   -0.40    57.00    665.00   6.60    40.565  ktan   srby87   5.5    6.5    28.17   5.2    6.1    25.18    5.5   6.4   28.17 
 49.75   -0.55    68.00     15.40   6.50     0.939  ktan   srby87   5.5    6.5     0.67   5.2    6.1     0.60    5.4   6.4    0.65 
 50.05    0.60    -2.00    112.00  13.00     6.832  kout   srby87  11.3    8.7     5.16  10.4    8.1     4.37   10.7   8.4    4.63 
 50.20   -0.50    45.00  -100000      3.60     2.512  kfar   dect86   7.2    6.8    10.05   6.6    6.3     8.44    6.9   6.7    9.23 
 50.85    0.25    43.00      5.70   3.60     0.348  knear  srby87   3.6    6.8     0.35   3.5    6.4     0.33    3.7   6.8    0.37 
 51.35   -0.05    54.00     71.30   6.30     4.349  ktan   srby87   5.3    6.6     3.08   5.0    6.2     2.74    5.3   6.6    3.08 
 52.10   -0.30    59.00  -100000      6.10    18.197  ktan   dect86   5.2    6.7    13.22   4.9    6.3    11.74    5.2   6.6   13.22 
 52.30   -0.05    52.00      7.30   6.10     0.445  ktan   srby87   5.2    6.7     0.32   4.9    6.3     0.29    5.1   6.7    0.31 
 52.55   -0.95    64.00     97.20   6.10     5.929  ktan   srby87   5.2    6.7     4.31   4.9    6.4     3.83    5.1   6.7    4.14 
 53.15   -0.25    61.00     11.70   6.00     0.714  ktan   srby87   5.1    6.8     0.52   4.8    6.4     0.46    5.0   6.7    0.50 
 53.55    0.05    23.00     11.10   1.80     0.677  knear  srby87   1.7    7.6     0.60   1.8    7.1     0.68    2.0   7.5    0.84 
 54.10   -0.05    40.00     21.90   8.20     1.336  kfar   srby87   6.2    7.0     0.76   5.5    6.5     0.60    5.7   6.9    0.65 
 54.65    0.80    31.00     67.10   9.00     4.093  kfar   srby87   7.2    7.3     2.62   6.6    6.8     2.20    6.8   7.2    2.34 
 55.30    0.20    30.00     72.60   9.00     4.429  kfar   srby87   7.1    7.4     2.76   6.5    6.9     2.31    6.7   7.2    2.45 
 55.70    0.00    36.00  -100000      5.60     8.318  ktan   dect86  -100000 -100000  -100000    -100000 -100000  -100000    -100000  -100000 -100000  
 56.80    1.90   -54.60  -100000     14.40     1.400  kout     mk88  14.9   12.5     1.50  13.6   11.4     1.25   13.4  11.3    1.21 
 59.30   -0.20    28.00      6.10   2.70     0.372  knear  srby87   2.8    7.5     0.40   3.0    7.0     0.46    3.5   7.4    0.63 
 59.90    1.50   -65.00  -100000     14.90     0.580  kout     mk88  15.4   13.3     0.62  14.0   12.1     0.51   13.7  11.9    0.49 
 60.00    0.10    22.00    110.00   8.00     6.710  kfar   srby87   6.5    7.7     4.43   5.9    7.2     3.65    5.8   7.5    3.53 
 60.90   -0.10    23.00     13.80   7.50     0.842  kfar   srby87   6.1    7.7     0.56   5.4    7.1     0.44    5.2   7.5    0.40 
 61.50    0.10    22.00     32.90   7.40     2.007  kfar   srby87   6.0    7.7     1.32   5.3    7.2     1.03    5.1   7.5    0.95 
 63.10    0.40    20.00     21.20   7.00     1.293  kfar   srby87   5.7    7.8     0.86   5.0    7.3     0.66    4.7   7.6    0.58 
 63.50    0.00    -9.70  -100000      8.49    38.019  kout    sod91   8.8    9.1    40.85   8.0    8.4    33.76    8.0   8.7   33.76 
 65.50    1.40   -72.20     29.00  12.00     5.800  kout    dbt90  14.9   13.7     8.94  13.5   12.5     7.34   13.0  12.2    6.81 
 65.95    0.85   -63.00      4.40  12.00     0.900  kout    dbt90  13.6   12.8     1.16  12.3   11.6     0.95   12.0  11.5    0.90 
 66.45    1.75   -60.90      7.30  12.00     1.400  kout    dbt90  13.2   12.5     1.69  12.0   11.5     1.40   11.7  11.4    1.33 
 66.70    1.45   -69.10      4.50  12.00     0.900  kout    dbt90  14.2   13.3     1.26  12.8   12.2     1.02   12.4  12.0    0.96 
 67.00    1.15   -68.00      3.30  12.00     0.700  kout    dbt90  14.0   13.2     0.95  12.6   12.0     0.77   12.2  11.9    0.72 
 67.50    1.00   -51.10      8.00  12.00     1.600  kout    dbt90  11.9   11.7     1.57  10.8   10.7     1.30   10.5  10.7    1.23 
 68.16    0.90   -63.90      4.90  12.00     1.000  kout    dbt90  13.2   12.8     1.21  11.9   11.6     0.98   11.6  11.5    0.93 
 68.19    1.24   -60.90     14.00  12.00     2.900  kout    dbt90  12.8   12.5     3.30  11.6   11.4     2.71   11.3  11.3    2.57 
 68.20    0.90   -63.40      2.50  12.00     0.500  kout    dbt90  13.1   12.7     0.60  11.9   11.6     0.49   11.5  11.5    0.46 
 68.30    1.25   -62.60     26.00  12.00     5.200  kout    dbt90  13.0   12.6     6.10  11.8   11.5     5.03   11.4  11.4    4.69 
 68.37    1.26   -64.00      9.30  12.00     1.800  kout    dbt90  13.1   12.8     2.15  11.9   11.6     1.77   11.5  11.5    1.65 
 68.56    1.22   -61.90      0.90  12.00     0.200  kout    dbt90  12.9   12.6     0.23  11.6   11.5     0.19   11.3  11.4    0.18 
 69.00    0.80   -62.30      6.10  12.00     1.200  kout    dbt90  12.8   12.6     1.37  11.6   11.5     1.12   11.2  11.4    1.05 
 69.30    0.85   -63.00      4.40  12.00     0.900  kout    dbt90  12.8   12.6     1.02  11.6   11.5     0.84   11.2  11.4    0.78 
 69.44    1.39   -67.70      2.20  12.00     0.400  kout    dbt90  13.4   13.1     0.50  12.1   11.9     0.41   11.6  11.8    0.37 
 69.74    1.46   -64.20     12.00  12.00     2.300  kout    dbt90  12.9   12.7     2.66  11.6   11.6     2.15   11.2  11.5    2.00 
 69.83    1.27   -60.60      4.20  12.00     0.800  kout    dbt90  12.4   12.4     0.85  11.2   11.3     0.70   10.9  11.2    0.66 
 69.85    1.50   -63.60     22.00  12.00     4.400  kout    dbt90  12.8   12.7     5.01  11.5   11.6     4.04   11.1  11.5    3.76 
 69.85    1.01   -57.30      1.00  12.00     0.200  kout    dbt90  12.0   12.1     0.20  10.9   11.1     0.17   10.6  11.0    0.16 
 69.90    0.95   -65.30     19.00  12.00     3.800  kout    dbt90  12.9   12.8     4.39  11.7   11.7     3.61   11.3  11.6    3.37 
 69.92    1.50   -63.80      4.80  12.00     1.000  kout    dbt90  12.8   12.7     1.14  11.5   11.6     0.92   11.1  11.5    0.86 
 70.01    1.04   -63.60      6.30  12.00     1.200  kout    dbt90  12.7   12.7     1.34  11.5   11.6     1.10   11.1  11.4    1.03 
 70.02    1.17   -67.10     11.00  12.00     2.200  kout    dbt90  13.1   13.0     2.62  11.9   11.8     2.16   11.4  11.7    1.99 
 70.05    1.15   -66.50     19.00  12.00     3.800  kout    dbt90  13.1   12.9     4.53  11.8   11.8     3.67   11.4  11.7    3.43 
 70.16    1.17   -66.90      6.10  12.00     1.200  kout    dbt90  13.1   13.0     1.43  11.8   11.8     1.16   11.4  11.7    1.08 
 70.16    1.29   -64.80      2.60  12.00     0.500  kout    dbt90  12.8   12.8     0.57  11.6   11.6     0.47   11.2  11.5    0.44 
 70.30    1.12   -65.70      7.10  12.00     1.400  kout    dbt90  12.9   12.8     1.62  11.7   11.7     1.33   11.2  11.6    1.22 
 70.33    0.96   -62.90      5.60  12.00     1.100  kout    dbt90  12.6   12.6     1.21  11.4   11.5     0.99   11.0  11.4    0.92 
 70.40    0.50   -70.80      6.80  12.00     1.400  kout    dbt90  13.5   13.3     1.77  12.2   12.1     1.45   11.7  11.9    1.33 
 70.40    0.90   -62.60     14.00  12.00     2.700  kout    dbt90  12.5   12.5     2.93  11.3   11.5     2.39   10.9  11.4    2.23 
 70.53    1.15   -59.20      4.80  12.00     1.000  kout    dbt90  12.1   12.2     1.02  10.9   11.2     0.83   10.6  11.1    0.78 
 70.90    0.55   -71.00     15.00  12.00     2.900  kout    dbt90  13.4   13.3     3.62  12.1   12.1     2.95   11.6  11.9    2.71 
 71.10   -0.40    10.00      5.20   1.40     0.317  knear  srby87   1.1    8.2     0.20   1.6    7.6     0.41    2.7   8.0    1.18 
 74.10    1.50   -36.20  -100000      8.40     0.400  kout     mk88   8.9   10.5     0.45   8.0    9.6     0.36    7.8   9.8    0.34 
 75.00    1.90   -79.20  -100000     13.10     0.150  kout     mk88  13.6   14.0     0.16  12.2   12.7     0.13   11.6  12.5    0.12 
 76.20    0.10    -2.00     72.00   5.10     4.392  kout   srby87   4.8    8.7     3.89   4.1    8.1     2.84    3.5   8.4    2.07 
 76.30   -0.70    -1.00     43.20   4.90     2.635  kout   srby87   4.7    8.7     2.42   3.9    8.0     1.67    3.3   8.4    1.20 
 77.20    0.70     2.00     75.70   4.10     4.618  kout   srby87   4.0    8.5     4.40  -100000 -100000  -100000      1.9   8.3    0.99 
 78.00   -0.30    -4.00     19.80   4.80     1.208  kout   srby87   4.7    8.8     1.16   3.9    8.2     0.80    3.3   8.5    0.57 
 78.10   -0.80     0.00     29.70   4.10     1.812  kout   srby87   4.1    8.6     1.81  -100000 -100000  -100000      2.1   8.3    0.48 
 78.20    0.10    11.00     11.30   2.00     0.689  ktan   srby87   1.7    8.3     0.50   1.6    7.8     0.44    1.7   8.2    0.50 
 78.80    1.70   -76.00  -100000     11.80     0.700  kout     mk88  12.3   13.6     0.76  11.1   12.3     0.62   10.5  12.1    0.55 
 78.80   -0.50    -1.00     42.10   4.10     2.568  kout   srby87   4.0    8.7     2.44   3.3    8.0     1.66    2.3   8.4    0.81 
 79.20    0.10     8.00      6.40   1.90     0.390  ktan   srby87   1.6    8.3     0.28   1.5    7.9     0.24    1.6   8.3    0.28 
 79.60   -0.60     4.00     12.10   2.50     0.738  kfar   srby87   2.9    8.5     0.99   1.9    7.9     0.43    1.5   8.4    0.27 
 80.10    1.90   -72.10  -100000     11.20     0.200  kout     mk88  11.6   13.2     0.21  10.4   12.0     0.17    9.8  11.8    0.15 
 80.70    0.70    -1.00     14.10   3.50     0.860  kout   srby87   3.6    8.7     0.91   2.8    8.0     0.55    1.4   8.4    0.14 
 80.80   -0.50    -3.00      3.60   3.80     0.220  kout   srby87   3.9    8.8     0.23   3.1    8.1     0.15    2.2   8.4    0.07 
 81.20    1.00    13.00      9.00   1.50     0.549  ktan   srby87   1.3    8.4     0.41   1.2    7.9     0.35    1.3   8.3    0.41 
 81.40    0.70    -2.00     10.30   3.50     0.628  kout   srby87   3.6    8.7     0.66   2.8    8.1     0.40    1.3   8.4    0.09 
 81.40    0.00    -4.00      3.60   2.00     0.220  kout   srby87   3.9    8.8     0.84   3.2    8.1     0.56    2.3   8.5    0.29 
 81.70    0.60    -2.00     42.90   2.00     2.617  kout   srby87   3.5    8.7     8.01   2.7    8.1     4.77    1.2   8.4    0.94 
 82.00   -0.40     5.00      4.10   1.40     0.250  ktan   srby87  -100000 -100000  -100000     1.1    7.9     0.15    1.2   8.3    0.18 
 83.30    1.90   -72.30  -100000     10.60     0.200  kout     mk88  11.0   13.1     0.22   9.9   12.0     0.17    9.2  11.8    0.15 
 83.50   -1.00     2.00      2.00   1.10     0.122  kout   srby87   2.3    8.5     0.53  -100000 -100000  -100000      0.9   8.4    0.08 
 84.60    0.20    -1.00     48.60   2.00     2.965  kout   srby87   2.7    8.7     5.40   1.8    8.0     2.40    0.8   8.5    0.47 
 84.70    1.70   -83.00  -100000     11.40     1.800  kout     mk88  12.2   14.2     2.06  10.9   12.9     1.65   10.1  12.6    1.41 
 85.00    2.40   -51.00  -100000      7.80     0.200  kout     mk88   8.3   11.4     0.23   7.4   10.4     0.18    7.0  10.5    0.16 
 85.00    2.40   -82.80  -100000     11.50     0.300  kout     mk88  12.1   14.2     0.33  10.8   12.9     0.26   10.0  12.6    0.23 
 85.40    0.00   -38.00      6.10   7.10     0.372  kout   srby87   6.9   10.5     0.35   6.1    9.7     0.27    5.7   9.8    0.24 
 86.00    0.50   -16.80  -100000      4.18     5.495  kout    sod91   4.6    9.4     6.65   3.9    8.7     4.78    3.4   8.9    3.64 
 88.40    1.90   -63.70  -100000      8.60     0.200  kout     mk88   9.2   12.3     0.23   8.2   11.3     0.18    7.6  11.2    0.16 
 88.80    1.90   -60.60  -100000      8.30     0.120  kout     mk88   8.8   12.1     0.13   7.8   11.0     0.11    7.2  11.0    0.09 
 89.90    1.30   -71.00  -100000      9.20     0.630  kout     mk88   9.8   12.9     0.71   8.7   11.8     0.56    8.0  11.7    0.48 
 91.00   -0.50   -24.60  -100000      4.25     7.413  kout    sod91   4.7    9.8     9.07   4.0    9.0     6.57    3.5   9.2    5.03 
 91.00   -1.00   -36.30  -100000      5.46     8.710  kout    sod91   5.9   10.4    10.17   5.1    9.6     7.60    4.6   9.7    6.18 
 92.90    1.90   -87.70  -100000     10.40     0.200  kout     mk88  11.5   14.7     0.24  10.2   13.3     0.19    9.4  13.0    0.16 
 93.20    1.70   -71.20  -100000      9.00     0.200  kout     mk88   9.3   13.0     0.21   8.3   11.8     0.17    7.6  11.7    0.14 
103.00    2.00   -18.30  -100000      2.31     3.802  kout    sod91   2.7    9.5     5.19   2.2    8.7     3.45    1.7   9.0    2.06 
106.16    0.99   -60.70      0.98   6.33     0.119  kout    hcs01   6.8   12.3     0.14   5.9   11.2     0.10    5.3  11.2    0.08 
106.21    1.47   -22.38      0.66   2.50     0.080  kout    hcs01   2.9    9.7     0.11   2.4    8.9     0.07    1.9   9.2    0.05 
106.27   -0.01   -56.36      3.20   5.86     0.387  kout    hcs01   6.3   11.9     0.45   5.5   10.9     0.34    4.9  10.9    0.27 
106.36    1.34   -25.49      0.79   2.80     0.096  kout    hcs01   3.2    9.9     0.13   2.6    9.1     0.08    2.2   9.3    0.06 
106.44    0.41   -55.63      1.20   5.77     0.145  kout    hcs01   6.2   11.9     0.17   5.4   10.9     0.13    4.8  10.9    0.10 
106.48    0.90   -54.17      2.70   5.61     0.327  kout    hcs01   6.1   11.8     0.39   5.3   10.8     0.29    4.7  10.8    0.23 
106.51    1.09   -60.92      1.70   6.33     0.206  kout    hcs01   6.8   12.3     0.24   5.9   11.2     0.18    5.3  11.2    0.14 
106.59    1.01   -61.62      2.90   6.40     0.351  kout    hcs01   6.9   12.4     0.41   6.0   11.3     0.31    5.4  11.3    0.25 
106.61    1.02   -11.89      1.10   1.42     0.133  kout    hcs01   1.8    9.2     0.21   1.3    8.5     0.11    0.8   8.8    0.04 
106.89   -1.03   -37.89      0.76   3.96     0.092  kout    hcs01   4.3   10.6     0.11   3.7    9.8     0.08    3.2   9.9    0.06 
106.98    5.26    -8.53      1.60   1.05     0.194  kout    hcs01   1.4    9.0     0.34   1.0    8.3     0.18    0.5   8.7    0.04 
107.16    0.67   -52.78      1.40   5.42     0.169  kout    hcs01   5.9   11.7     0.20   5.1   10.7     0.15    4.5  10.7    0.12 
107.17    0.01   -50.58      2.50   5.19     0.303  kout    hcs01   5.6   11.5     0.35   4.9   10.5     0.27    4.3  10.6    0.21 
107.17    4.52    -6.33      1.00   0.79     0.121  kout    hcs01   1.2    8.9     0.28   0.7    8.2     0.10    0.3   8.6    0.02 
107.23   -0.93   -41.58      1.60   4.29     0.194  kout    hcs01   4.7   10.9     0.23   4.0   10.0     0.17    3.5  10.1    0.13 
107.36    0.15   -50.66      0.81   5.19     0.098  kout    hcs01   5.6   11.5     0.11   4.9   10.5     0.09    4.3  10.6    0.07 
107.40   -0.14   -50.69      2.10   5.19     0.254  kout    hcs01   5.6   11.5     0.30   4.9   10.5     0.23    4.3  10.6    0.17 
107.44    0.50   -50.76      0.72   5.19     0.087  kout    hcs01   5.6   11.5     0.10   4.9   10.5     0.08    4.3  10.6    0.06 
107.66   -2.27   -55.19      1.80   5.65     0.218  kout    hcs01   6.1   11.9     0.25   5.3   10.9     0.19    4.7  10.9    0.15 
107.81    0.74   -52.20      0.75   5.32     0.091  kout    hcs01   5.8   11.6     0.11   5.0   10.7     0.08    4.4  10.7    0.06 
108.03    1.04   -57.45      0.73   5.86     0.088  kout    hcs01   6.3   12.1     0.10   5.5   11.0     0.08    4.9  11.0    0.06 
108.36    0.43   -47.77      0.76   4.83     0.092  kout    hcs01   5.3   11.3     0.11   4.5   10.4     0.08    4.0  10.5    0.06 
108.47   -2.85   -53.70      0.84   5.44     0.102  kout    hcs01   5.9   11.8     0.12   5.1   10.8     0.09    4.5  10.8    0.07 
108.54   -1.02   -51.98     31.00   5.25     3.751  kout    hcs01   5.7   11.6     4.42   4.9   10.7     3.27    4.3  10.7    2.52 
108.63   -0.17   -50.32      0.71   5.07     0.086  kout    hcs01   5.5   11.5     0.10   4.8   10.5     0.08    4.2  10.6    0.06 
108.64    0.73   -54.88      3.40   5.54     0.411  kout    hcs01   6.0   11.9     0.48   5.2   10.9     0.36    4.6  10.9    0.28 
108.71   -1.13   -50.13      2.30   5.05     0.278  kout    hcs01   5.5   11.5     0.33   4.7   10.5     0.24    4.2  10.6    0.19 
108.73   -2.63   -55.66      3.40   5.63     0.411  kout    hcs01   6.1   11.9     0.48   5.3   10.9     0.36    4.6  10.9    0.27 
108.76    2.70   -11.11      1.60   1.25     0.194  kout    hcs01   1.6    9.1     0.32   1.2    8.5     0.18    0.7   8.8    0.06 
108.77    1.34    -7.58      0.66   0.88     0.080  kout    hcs01   1.2    9.0     0.15   0.8    8.3     0.07    0.3   8.6    0.01 
108.78   -0.83   -49.71      1.50   5.00     0.182  kout    hcs01   5.4   11.5     0.21   4.7   10.5     0.16    4.1  10.6    0.12 
108.87   -0.92   -50.34      1.30   5.06     0.157  kout    hcs01   5.5   11.5     0.19   4.8   10.5     0.14    4.2  10.6    0.11 
108.89    0.32   -52.61     50.00   5.29     6.050  kout    hcs01   5.7   11.7     7.02   5.0   10.7     5.40    4.4  10.7    4.19 
108.96   -0.34   -48.07     10.00   4.83     1.210  kout    hcs01   5.2   11.3     1.40   4.5   10.4     1.05    4.0  10.5    0.83 
108.97    0.31   -56.09      1.10   5.65     0.133  kout    hcs01   6.1   12.0     0.16   5.3   10.9     0.12    4.7  11.0    0.09 
109.02   -0.25   -47.12      0.90   4.73     0.109  kout    hcs01   5.1   11.3     0.13   4.4   10.3     0.09    3.9  10.4    0.07 
109.11   -0.86   -48.82      2.60   4.89     0.315  kout    hcs01   5.3   11.4     0.37   4.6   10.5     0.28    4.0  10.5    0.21 
109.32    0.25   -55.48      3.80   5.57     0.460  kout    hcs01   6.0   11.9     0.53   5.2   10.9     0.40    4.6  10.9    0.31 
109.35   -0.37   -56.85      1.00   5.71     0.121  kout    hcs01   6.2   12.0     0.14   5.4   11.0     0.11    4.7  11.0    0.08 
109.37    0.39   -53.93      0.87   5.40     0.105  kout    hcs01   5.8   11.8     0.12   5.1   10.8     0.09    4.5  10.8    0.07 
109.50    6.50    -9.20  -100000      1.03     0.229  kout    sod91   1.4    9.1     0.42   1.0    8.4     0.22    0.6   8.7    0.08 
109.56    1.62   -52.63      1.50   5.26     0.182  kout    hcs01   5.7   11.7     0.21   4.9   10.7     0.16    4.4  10.8    0.13 
109.62   -1.34   -48.13      1.10   4.80     0.133  kout    hcs01   5.2   11.4     0.16   4.5   10.4     0.12    3.9  10.5    0.09 
109.64    1.94   -56.86      7.60   5.70     0.920  kout    hcs01   6.2   12.1     1.09   5.4   11.0     0.83    4.7  11.0    0.63 
109.79    1.99   -60.65      2.00   6.11     0.242  kout    hcs01   6.6   12.4     0.28   5.7   11.3     0.21    5.1  11.3    0.17 
109.86   -1.29   -34.33      1.60   3.43     0.194  kout    hcs01   3.8   10.4     0.24   3.2    9.6     0.17    2.7   9.8    0.12 
109.88    2.85   -81.29      1.30   8.63     0.157  kout    hcs01   9.2   14.5     0.18   8.1   13.2     0.14    7.2  12.9    0.11 
109.89    1.87   -59.70      1.60   6.00     0.194  kout    hcs01   6.5   12.3     0.23   5.6   11.2     0.17    5.0  11.2    0.13 
109.89    3.05   -65.17      1.40   6.62     0.169  kout    hcs01   7.1   12.8     0.19   6.2   11.7     0.15    5.5  11.6    0.12 
109.96    0.46   -53.91      4.80   5.37     0.581  kout    hcs01   5.8   11.8     0.68   5.0   10.8     0.50    4.4  10.9    0.39 
109.97   -0.24   -52.70      1.40   5.24     0.169  kout    hcs01   5.7   11.7     0.20   4.9   10.7     0.15    4.3  10.8    0.11 
109.99    0.87   -52.39      3.10   5.21     0.375  kout    hcs01   5.6   11.7     0.43   4.9   10.7     0.33    4.3  10.8    0.26 
110.00    0.00   -52.10  -100000      5.18    91.201  kout    sod91   5.6   11.7   106.59   4.9   10.7    81.61    4.3  10.7   62.85 
110.05   -0.17   -50.46     66.00   5.00     7.986  kout    hcs01   5.4   11.5     9.31   4.7   10.6     7.06    4.1  10.6    5.37 
110.05    1.78    -5.57      0.59   0.63     0.071  kout    hcs01   1.0    8.9     0.18   0.6    8.2     0.06    0.1   8.5  -100000  
110.22    2.51   -63.59      2.20   6.42     0.266  kout    hcs01   6.9   12.7     0.31   6.0   11.6     0.23    5.3  11.5    0.18 
110.24    0.03   -52.32     10.00   5.19     1.210  kout    hcs01   5.6   11.7     1.41   4.9   10.7     1.08    4.3  10.8    0.83 
110.26    1.06   -53.87      1.10   5.35     0.133  kout    hcs01   5.8   11.8     0.16   5.0   10.8     0.12    4.4  10.9    0.09 
110.28   -0.94   -39.17      1.10   3.87     0.133  kout    hcs01   4.3   10.7     0.16   3.6    9.9     0.12    3.1  10.0    0.09 
110.32    1.26   -56.90      5.60   5.67     0.678  kout    hcs01   6.1   12.1     0.78   5.3   11.0     0.59    4.7  11.0    0.47 
110.32    3.45   -71.96      1.10   7.41     0.133  kout    hcs01   7.9   13.5     0.15   7.0   12.3     0.12    6.2  12.1    0.09 
110.34   -0.63   -36.62      0.72   3.62     0.087  kout    hcs01   4.0   10.6     0.11   3.4    9.7     0.08    2.9   9.9    0.06 
110.36    3.63   -74.11      0.89   7.68     0.108  kout    hcs01   8.2   13.7     0.12   7.2   12.5     0.09    6.4  12.3    0.08 
110.40   -0.51   -45.50     72.00   4.49     8.712  kout    hcs01   4.9   11.2    10.38   4.2   10.3     7.62    3.7  10.4    5.92 
110.44    1.63   -59.45      1.10   5.94     0.133  kout    hcs01   6.4   12.3     0.15   5.6   11.2     0.12    4.9  11.2    0.09 
110.45   -1.65   -48.80      1.10   4.82     0.133  kout    hcs01   5.2   11.4     0.15   4.5   10.5     0.12    3.9  10.5    0.09 
110.51    1.03   -51.80      0.87   5.12     0.105  kout    hcs01   5.5   11.7     0.12   4.8   10.7     0.09    4.2  10.7    0.07 
110.56    0.18   -45.90      0.86   4.52     0.104  kout    hcs01   4.9   11.2     0.12   4.2   10.3     0.09    3.7  10.4    0.07 
110.58   -0.08   -53.52      5.40   5.29     0.653  kout    hcs01   5.7   11.8     0.76   5.0   10.8     0.58    4.4  10.8    0.45 
110.60   -2.16   -37.41      1.40   3.69     0.169  kout    hcs01   4.1   10.6     0.21   3.5    9.8     0.15    2.9   9.9    0.10 
110.64   -0.92   -48.08      3.10   4.73     0.375  kout    hcs01   5.1   11.4     0.44   4.4   10.4     0.32    3.9  10.5    0.25 
110.65   -0.69   -51.27     11.00   5.06     1.331  kout    hcs01   5.5   11.6     1.57   4.8   10.6     1.20    4.2  10.7    0.92 
110.66   -0.33   -52.02      4.20   5.13     0.508  kout    hcs01   5.6   11.7     0.61   4.8   10.7     0.44    4.2  10.7    0.34 
